"date","time","text","download_time"
"2019/09/20（五）","下午04:01","	文哲報報 》 9月18日 至 9月20日  文哲讀報 line://nv/recommendOA/@kpteam 開通政治獻金專戶  民眾黨籲：用實際行動贊助支持我們 https://newtalk.tw/news/view/2019-09-18/300604 北市公車  輔助設備全面升級 https://www.chinatimes.com/newspapers/20190920000641-260107?chdtv 柯文哲讚數飆升被疑買網軍  柯昱安駁斥 https://www.cna.com.tw/news/firstnews/201909190367.aspx","2023/09/26 12:01"
"2019/09/20（五）","下午04:01","	嗯，星期五就是要讀報👍重要的新聞都在這了喔！","2023/09/26 12:01"
"2019/09/21（六）","上午11:00","	[照片]","2023/09/26 12:01"
"2019/09/21（六）","上午11:00","	[照片]","2023/09/26 12:01"
"2019/09/21（六）","上午11:00","	好險我是晴天娃娃☀️ 晴空萬里，我們平安抵達馬祖！","2023/09/26 12:01"
"2019/09/21（六）","下午07:46","	[照片]","2023/09/26 12:01"
"2019/09/21（六）","下午07:46","	邀請各位一同參加！
『台灣民眾黨立法委員提名記者會』將在明日9/22（週日）10:00在台大醫院國際會議中心四樓舉行。
---請分享給更多朋友---
台灣民眾黨，加油！","2023/09/26 12:01"
"2019/09/22（日）","上午08:21","	[照片]","2023/09/26 12:01"
"2019/09/22（日）","上午08:21","	飛機要起飛了，
大家起床了嗎？
等等10:00在台大醫院國際會議中心四樓，見！","2023/09/26 12:01"
"2019/09/25（三）","下午01:34","	文哲報報 》 9月23日 至 9月25日  文哲讀報 line://nv/recommendOA/@kpteam 婉拒郭董金援婉拒郭董金援  柯文哲：不贊成拿錢打昂貴的選舉 https://www.ettoday.net/news/20190925/1542816.htm#ixzz60VG46cMZ 北市 「YouBike2.0」 提供電子支付  明年1月公館試辦 https://udn.com/news/story/7323/4066060 士林夜市水果攤坑遊客  北市要稽查到消失 https://udn.com/news/story/11322/4064389","2023/09/26 12:01"
"2019/09/25（三）","下午01:34","	台北的最新市政消息，看這裡就對了(thumbs up)","2023/09/26 12:01"
"2019/09/25（三）","下午06:34","	[照片]","2023/09/26 12:01"
"2019/09/25（三）","下午06:34","	這個週末，我要到高雄跟大家見面，直球對決各種疑難雜症(baseball) 快來報名 「吳董談大選」 粉絲見面會高雄場，我會在現場直播中，解答大家對於台北市政、國家治理、民眾黨未來發展、以及各式各樣議題的疑惑。
活動頁 👉 https://www.facebook.com/events/431170970856001/","2023/09/26 12:01"
"2019/09/26（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/09/26（四）","上午11:51","	有意認養 「Home Dog 家庭犬養成計畫」 狗狗的新手爸媽們 (dog)(dog) 歡迎與台灣狗醫生協會聯絡，或到台北市動物之家參觀互動，期待市民朋友一同將他們帶回家(thumbs up)","2023/09/26 12:01"
"2019/09/26（四）","下午10:03","	[照片]","2023/09/26 12:01"
"2019/09/26（四）","下午10:03","	去年在車上聊天的「阿北面對面」，今年再度推出第二季，我們真正走到一位新婚夫婦的家中，聊我們對居住正義的想法，也聊如何在生活中實踐環保，甚至連夫妻相處之道都能聊，聊到連旁邊的幕僚都開始緊張。
　
能夠沒有壓力的吃一頓飯，其實對我來說非常難得。未來，在幕僚的安排下，我們也會繼續前往各種不同的單位與家庭，跟大家一起吃飯聊天。
　
今天晚上十點，鎖定我的Youtube頻道，「阿北面對面2.0」正式開飯！
👉 首播連結，快來卡位第一排，跟阿北一起吃飯：https://youtu.be/wjR2Sq0VxK0","2023/09/26 12:01"
"2019/09/27（五）","下午06:03","	星期五囉！北市市政好消息，文哲讀報告訴你！","2023/09/26 12:01"
"2019/09/27（五）","下午06:03","	文哲報報 》 9月23日 - 9月26日  文哲讀報 line://nv/recommendOA/@kpteam 北市挺同志！西門町首設「彩虹地景」民眾瘋打卡拍照 https://www.ettoday.net/news/20190925/1542884.htm 入柯市府接班柯文哲！黃珊珊證實獲徵詢：樂意幫忙 https://www.ettoday.net/news/20190926/1543881.htm#ixzz60gcSG0Oo 食在安心！北市食材登錄平台 增拉麵、傳統市場專區 https://news.ltn.com.tw/news/Taipei/breakingnews/2923996","2023/09/26 12:01"
"2019/09/29（日）","下午10:05","	[照片]","2023/09/26 12:01"
"2019/09/29（日）","下午10:05","	依據中央氣象局最新預報，並經北北基共識，臺北市明（30）日停止上班及上課。
---
下載行動防災App，隨時掌握颱風第一手動態
iOS：https://goo.gl/5ucgUL
Android：https://goo.gl/xvfbqJ","2023/09/26 12:01"
"2019/09/30（一）","下午09:35","	依據中央氣象局最新預報，台北市明（1）日照常上班及上課。
同時提醒大家，入夜後風雨加劇，非必要請勿外出，並做好防颱準備。
---
下載行動防災App，隨時掌握颱風第一手動態
iOS：https://goo.gl/5ucgUL
Android：https://goo.gl/xvfbqJ","2023/09/26 12:01"
"2019/10/02（三）","下午06:00","	文哲報報 》 10月1日 至 10月 2日  文哲讀報 line://nv/recommendOA/@kpteam 北市專案  認養貓狗送寵物險 https://udn.com/news/story/7470/4080051 衝智慧城市！ 北市部署168個 「i郵箱」 https://www.chinatimes.com/realtimenews/20191001003922-260405?chdtv 「地震後3日完成特別檢查報告」  柯文哲：北市307座橋評鑑六都第一 https://www.ettoday.net/news/20191001/1547535.htm","2023/09/26 12:01"
"2019/10/02（三）","下午06:00","	這幾天又有什麼好市政？看文哲讀報就對了。","2023/09/26 12:01"
"2019/10/03（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/03（四）","上午11:51","	台北捷運部份站區在尖峰時段人潮擁擠，提醒大家，後背包要改為前背或手提，避免干擾他人，帶給他人不適；更不要邊走邊滑手機，以免踩空跌倒！良好的捷運搭乘體驗，我們一起實踐。","2023/09/26 12:01"
"2019/10/04（五）","下午06:04","	文哲報報 》 10月2日 至 10月3日  文哲讀報 line://nv/recommendOA/@kpteam 「 擦槍走火 」 說  柯文哲表達 「 憤怒 」 和 「 譴責 」 https://udn.com/news/story/6656/4082813 白晝之夜10/5登場  北捷文湖線部分路段延長營運至2點 https://newtalk.tw/news/view/2019-10-02/306289 北捷月票800元有譜！  柯市府承諾：明年4月提報告 https://www.setn.com/News.aspx?NewsID=612596","2023/09/26 12:01"
"2019/10/04（五）","下午06:04","	看完讀報，整理心情，明天記得要上班喔。","2023/09/26 12:01"
"2019/10/05（六）","下午04:27","	「藍綠推兩邊，民眾擺中間」，我們相信，唯有改變國會，眾人才能真正為贏得未來。
「2020全民參政！台灣民眾黨立委海選開跑！」展現能力、實踐理想，現在就是機會💪
詳細資訊與報名表，請點 https://reurl.cc/EKrAva","2023/09/26 12:01"
"2019/10/05（六）","下午04:27","	[照片]","2023/09/26 12:01"
"2019/10/07（一）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/07（一）","上午11:51","	為防範非洲豬瘟(pig)台北市政府從去年開始就加強養豬戶生物安全與飼料養豬的查核，轄內養豬戶更從今年1月23日起就全面改以飼料養豬，降低非洲豬瘟爆發的風險！向大家報告，9月30日，我們完成養豬戶全面離牧囉！","2023/09/26 12:01"
"2019/10/08（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/08（二）","上午11:51","	接種肺炎鏈球菌疫苗是預防侵襲性肺炎鏈球菌感染症最有效的方法！呼籲台北市65歲以上的市民，應儘早攜帶「身分證」及「健保卡」到北市200家肺炎鏈球菌疫苗合約院所接種，保「肺」永健康。
相關資訊可到我們的衛生局網站（https://health.gov.taipei）查詢，或撥打台北市預防接種專線(02)2375-4341洽詢","2023/09/26 12:01"
"2019/10/09（三）","下午06:00","	文哲報報 》 10月4日 至 10月9日  文哲讀報 line://nv/recommendOA/@kpteam 民眾黨不分區名單曝光  柯文哲：相信海選出來的更棒 https://udn.com/news/story/6656/4094789 北市 「南洋北流」 補助東南亞學子  為台灣ICT產業留才 https://newtalk.tw/news/view/2019-10-04/307335 電子支付12月上線  悠遊卡109年上半年可繳學費 https://www.storm.mg/article/1806445","2023/09/26 12:01"
"2019/10/09（三）","下午06:00","	那個.......放假前先看看文哲讀報吧。關於我的最新、最正確的消息都在這裡啦(thumbs up)","2023/09/26 12:01"
"2019/10/09（三）","下午10:28","	10月10日（週四）
捕捉阿北-台北行程 👍🏻
0725 - 0830
台北市國慶升旗典禮
地址：市府前廣場
0930 - 1100
總統府國慶典禮
地址：總統府前廣場
1430 - 1600
輕松哥無尾熊歡樂趴、柯粉合照
地址：木柵動物園前
台北市文山區新光路二段30號
1600 - 1715
艋舺聚德宮參拜
地址：台北市環河南路二段125巷15弄1號
1700 - 1845
阿北&民眾面對面座談
地址：徐立信行動服務處
台北市西藏路125巷17號
1830 - 2100
阿北＆阿信夜市掃街拜票
集合點：廣州街與西園路口","2023/09/26 12:01"
"2019/10/10（四）","上午10:10","	[照片]","2023/09/26 12:01"
"2019/10/10（四）","上午10:10","	雙十節快樂","2023/09/26 12:01"
"2019/10/10（四）","下午08:00","	[照片]","2023/09/26 12:01"
"2019/10/10（四）","下午08:00","	[照片]","2023/09/26 12:01"
"2019/10/10（四）","下午08:00","	10月11日 阿北出沒注意，偶們明天見👋🏻","2023/09/26 12:01"
"2019/10/11（五）","下午08:00","	[照片]","2023/09/26 12:01"
"2019/10/11（五）","下午08:00","	雖然我跟時尚扯不上邊，但還是要跟大家宣傳一下！史無前例的超長伸展臺大秀，明天晚上就在松山文創園區驚豔登場！我們到時見！","2023/09/26 12:01"
"2019/10/12（六）","下午08:00","	[照片]","2023/09/26 12:01"
"2019/10/12（六）","下午08:00","	連假最後一天，我繼續嗡嗡嗡啦🐝台中的朋友，我們明天見！","2023/09/26 12:01"
"2019/10/14（一）","上午10:47","	收假的第一天的早上，偶在議會進行專案報告🐝
有問必答，歡迎大家點直播，一起進來看看台北市政府這幾年下來的成績單(thumbs up)
https://www.youtube.com/watch?v=zqXQ0G-9xgI","2023/09/26 12:01"
"2019/10/15（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/15（二）","上午11:51","	別再將這些東西投入垃圾車了，容易引發起火意外！而且，未做好垃圾分類，將可依違反《廢棄物清理法》第12條處新台幣1,200元到6,000元罰鍰！清潔隊員的安全，我們大家一起守護💪記得分享給你的好朋友！","2023/09/26 12:01"
"2019/10/16（三）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/16（三）","上午11:51","	為配合捷運萬大線興建以及提供更好的購物環境，營運近40年的南門市場原址改建中！不過10月17日，中繼市場就會開始試營運囉！新的地址在杭州南路二段55號，歡迎舊雨新知蒞臨捧場，一同延續台北人的好滋味。","2023/09/26 12:01"
"2019/10/16（三）","下午03:04","	文哲報報 》 10月14日 至 10月16日  文哲讀報 line://nv/recommendOA/@kpteam 大巨蛋都審會過關遭質疑護航  柯文哲：要強渡關山不會審7次 https://www.storm.mg/article/1829351 接副市長任務  黃珊珊：讓 「 柯黑 」 王世堅的梗變少 https://udn.com/news/story/6656/4107127 美食外送員接連兩死  柯文哲要北市府成立這個小組 https://www.setn.com/News.aspx?NewsID=618413","2023/09/26 12:01"
"2019/10/16（三）","下午03:04","	今天我們台北市政府有新氣象，大家記得點開讀報，好好看看👍","2023/09/26 12:01"
"2019/10/16（三）","下午08:03","	【向天下徵才📣立委海選倒數❺天！】
　　
台灣民眾黨相信「用人唯才」才是國家治理的主軸。 我們不分藍綠、不以年齡區分彼此，以學識而非家世、用能力而非派系，一切皆以「處事能力」做出選擇。因此，我們秉持「開放政黨、全民參與、公開透明」的理念，公開舉辦立委海選，相信眾人的智慧，能為這個國家帶來改變。
海選報名詳情🔎https://reurl.cc/mdljN7 截止日期至本週日(10/20)晚上23:59分，歡迎有志之士一同加入這場，改革政治文化的寧靜革命吧！","2023/09/26 12:01"
"2019/10/16（三）","下午08:03","	[影片]","2023/09/26 12:01"
"2019/10/17（四）","上午10:02","	https://www.youtube.com/watch?v=AL4Jm--bALk
今天早上，偶一樣在議會進行專案報告和備詢🐝 有問必答，歡迎大家點直播，一起進來看看我們怎麼處理市政難題。","2023/09/26 12:01"
"2019/10/17（四）","下午12:04","	Line＠好友 x 柯粉俱樂部送帽子啦！！  . https://www.facebook.com/wildkp/photos/a.638869896191794/2450106601734772/?type=3&theater","2023/09/26 12:01"
"2019/10/17（四）","下午05:04","	[照片]","2023/09/26 12:01"
"2019/10/17（四）","下午05:04","	臺北市民國90年出生男子請注意！自明年1月1日起，你將正式成為役男身分，所以必須先依規定完成兵籍調查的申報登記。怕忘記的話，現在就馬上上網登記吧！https://reurl.cc/K6MnEn","2023/09/26 12:01"
"2019/10/18（五）","下午06:04","	文哲報報 》 10月16日 至 10月18日  文哲讀報 line://nv/recommendOA/@kpteam 北捷是否取消優惠？  柯文哲否認：票價將重整 https://news.ltn.com.tw/news/politics/breakingnews/2948878 創新創業能量！  臺北國際創業週11月中正式登場 https://www.setn.com/News.aspx?NewsID=619466 包租公剉咧等！  柯P出手 6戶起囤房稅擬課4.8％ https://www.chinatimes.com/realtimenews/20191017002752-260410?chdtv","2023/09/26 12:01"
"2019/10/18（五）","下午06:04","	星期五下班前看份文哲讀報，接收最新資訊！祝福大家週末愉快。","2023/09/26 12:01"
"2019/10/18（五）","下午07:30","	[照片]","2023/09/26 12:01"
"2019/10/18（五）","下午07:30","	這個假日不休假，偶會到台中、苗栗，跟各位柯粉見面(thumbs up)","2023/09/26 12:01"
"2019/10/22（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/22（二）","上午11:51","	為了落實動物友善城市，臺北市動物保護處這個月完成了特定寵物業的評鑑作業，有近4成業者榮獲特優及優等！業者用心，毛孩就開心(dog)(cat)主人也才能安心！快來看看優良店家在哪裡  👉 https://reurl.cc/0z1Vbo","2023/09/26 12:01"
"2019/10/23（三）","下午03:03","	文哲報報 》 10月20日 至 10月22日  文哲讀報 line://nv/recommendOA/@kpteam 如何教育創新?  柯文哲：酷課雲資源共享 https://news.ltn.com.tw/news/life/paper/1325961 不是整車雞鴨運到台北！  柯文哲巡家禽市場：現代化市場應是產地屠宰 https://www.ettoday.net/news/20191022/1563082.htm?from=rss 北市率先全面推動智慧水表  帶動智慧水產業 https://udn.com/news/story/7238/4116963","2023/09/26 12:01"
"2019/10/23（三）","下午03:03","	日子一天一天過，市政一點一滴做，看我的讀報接收台北市政好資訊。","2023/09/26 12:01"
"2019/10/24（四）","上午09:53","	https://www.youtube.com/watch?v=Dfa5LNj6dpk
今天早上，偶一樣在議會進行專案報告和備詢🐝
有問必答，歡迎大家點直播，一起進來看看我們怎麼處理市政難題。","2023/09/26 12:01"
"2019/10/24（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/24（四）","上午11:51","	AED在手・“擊” 刻救援靠你我！台北市政府衛生局到目前為止共設置了2,003台AED，普及率與安心場所認證通過率都是全臺之冠！希望藉此能在緊急情況發生時把握黃金救援時間、落實即刻救援，保住每個珍貴的生命。","2023/09/26 12:01"
"2019/10/25（五）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/25（五）","上午11:51","	就在這個週末，2019臺北客家義民嘉年華將隆重登場！一連3天，共有3條遊行路線，3個集結地點，還有來自全台共19間義民廟參與遶境祈福，以及各式各樣的客家美食。這個週末一起到中正紀念堂廣場來吧！","2023/09/26 12:01"
"2019/10/28（一）","下午08:53","	今天晚上，民眾黨的「民眾之聲」正式開播(!)打頭陣是我們的發言人楊寶楨，以及信義、南松山立委候選人蔡宜芳。
以後每天晚上9點，我們都有節目，請大家訂閱 「民眾之聲」 Youtube頻道，按下小鈴鐺，接收第一手節目資訊！
「民眾之聲」直播連結：https://www.youtube.com/watch?v=DKg-KZPuvwo","2023/09/26 12:01"
"2019/10/29（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/29（二）","上午11:51","	臺北市政府一直很努力在推廣節能知識，並推行住宅節能補助，為的就是培養大家正確的節能觀念，一起為臺北市永續發展努力！我知道，大家都很關心節能家電哪時候買最省錢？好吧，就讓節省一哥－「我」來告訴你！https://reurl.cc/alL3OQ","2023/09/26 12:01"
"2019/10/30（三）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/30（三）","上午11:51","	以後要回收舊衣，請認明這個箱子！它除了肩負資源回收的功能，社福團體還可以把回收的衣服售出轉成盈利，幫助營運。現在環保局更規定，設置回收箱的社福團體得雇用身障者，為更多身障朋友創造工作機會。目前經審查有50家社福團體取得許可囉！未來最多會設置1355個舊衣回收箱供大家使用，一起把舊衣延續，讓愛循環(thumbs up)","2023/09/26 12:01"
"2019/10/30（三）","下午05:03","	文哲報報 》 10月28日 至 10月30日  文哲讀報 line://nv/recommendOA/@kpteam 雙北環保兩用袋  11月1日起統一尺寸、售價 https://udn.com/news/story/7266/4132260 「台灣不要大撒幣」   民眾黨P圖柯文哲訴求 「國家治理」 https://newtalk.tw/news/view/2019-10-30/318682 每年20萬人受惠！  北市 「兒童醫療補助」 無卡化上線 https://health.ettoday.net/news/1566869?from=rss&redirect=1","2023/09/26 12:01"
"2019/10/30（三）","下午05:03","	下班前看份文哲讀報，帶你快速了解台北最新的大小事。","2023/09/26 12:01"
"2019/10/31（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/10/31（四）","上午11:51","	為響應臺北市政府節能減碳政策，｢兒童醫療補助計畫」已改採系統查詢補助資格，只要報上身分證字號就可以(thumbs up)。持紙卡民眾也不用擔心，補助權益不受影響，於就診時主動出示，仍持續享有就醫補助。","2023/09/26 12:01"
"2019/11/01（五）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/01（五）","上午11:51","	臺北市與日本愛媛縣松山市友好再升級！松山市今年再度接受我們的邀請，規劃一連三天的 「撞轎祈福盛典」 ，其中，11月3日（日）上午10點，將在臺北市政府前演出喔！歡迎大家一起來(thumbs up)","2023/09/26 12:01"
"2019/11/01（五）","下午05:03","	文哲報報 》 10月30日 至 11月1日  文哲讀報 line://nv/recommendOA/@kpteam 新黨員近6千人  台灣民眾黨超車時代力量 https://udn.com/news/story/6656/4134501 外送業者注意！北市管理條例出爐：颱風天停止外送、外送員強制保險 https://www.ettoday.net/news/20191101/1569695.htm 3年斥資16億推智慧教育  柯文哲：先實現網路人權 https://udn.com/news/story/6885/4136696","2023/09/26 12:01"
"2019/11/01（五）","下午05:03","	星期五的傍晚，照例給大家一份文哲讀報，即時掌握最新資訊，祝福大家週末愉快。","2023/09/26 12:01"
"2019/11/01（五）","下午08:03","	星期五的晚上是否有點空虛寂寞有點冷？沒關係，有民眾之聲來陪你！
　　
今天民眾之聲第四集，請來了發言人陳宥丞，以及民眾黨新北七（選區）， 「神龍Z9」 吳達偉與各位聊聊天！
請訂閱 「民眾之聲」 民眾黨官方YouTube頻道！今晚九點，民眾之聲，開箱候選人心聲！
九點直播，連結在這裡👇https://youtu.be/Cat5wsJ1vLk","2023/09/26 12:01"
"2019/11/01（五）","下午09:33","	[照片]","2023/09/26 12:01"
"2019/11/01（五）","下午09:33","	[照片]","2023/09/26 12:01"
"2019/11/01（五）","下午09:33","	明後天一樣是滿檔的行程，從南到北的朋友，我們週末見！","2023/09/26 12:01"
"2019/11/02（六）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/02（六）","上午11:51","	秋天來了，桂花也開了，2019南港茶山桂花月正熱鬧舉行中，一直到11月17日的週末都有活動喔！詳情請上 https://bit.ly/2BFtMDp 報名。","2023/09/26 12:01"
"2019/11/04（一）","下午08:58","	【民眾之聲－今晚預告】
今晚的民眾之聲第五集，代表民眾黨參選新竹第二選區(竹東、橫山、寶山等19里)的科技立委「林碩彥」要來與各位聊聊天！聽說又有神秘嘉賓要來亂入！
晚上9點，請準時鎖定「民眾之聲」YouTube頻道
民眾之聲，開箱候選人心聲！
九點直播，連結在這裡👇
https://youtu.be/8pkbKv8Mg9c","2023/09/26 12:01"
"2019/11/05（二）","上午11:51","	[影片]","2023/09/26 12:01"
"2019/11/05（二）","上午11:51","	安打啦安打，全壘打(baseball)原來每位棒球選手的加油法都不一樣，好在學姊來教我。今晚就讓我們一起為中華隊加油(thumbs up)2020前進東京奧運！","2023/09/26 12:01"
"2019/11/06（三）","下午03:03","	文哲報報 》 11月1日 至 11月5日  文哲讀報 line://nv/recommendOA/@kpteam 用做的取代用說的  柯文哲夜訪居住正義聯盟夜宿點 https://www.ettoday.net/news/20191105/1573179.htm 大龍市場試營運  明亮又乾淨 https://udn.com/news/story/11322/4146702 開第一槍！北市訂外送條例  強制外送員投保200萬意外險 https://www.chinatimes.com/realtimenews/20191101002234-260405?chdtv","2023/09/26 12:01"
"2019/11/06（三）","下午03:03","	這幾天我們又做了很多事，點進讀報，跟上台北市的腳步吧！","2023/09/26 12:01"
"2019/11/07（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/07（四）","上午11:51","	臺北市政府的用心，讓員警夜間執勤能多一份保障！民眾夜間行車也能更安心。","2023/09/26 12:01"
"2019/11/11（一）","下午09:00","	今晚的民眾之聲，我們移師高雄開講！
來高雄的第一個夜晚，我們邀請到代表民眾黨參選高雄市前鎮、小港、旗津區立委的「激動哥」敖博勝一起跟我們聊天！過去是政治幕僚的他，深耕高雄在地，他對這塊土地有多熱愛？他對現任市長的愛恨情仇？想知道更多，就鎖定今天晚上的「民眾之聲」！
民眾之聲，開箱候選人心聲！九點直播，連結在這裡 👉 https://youtu.be/O4aUgZuetko","2023/09/26 12:01"
"2019/11/12（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/12（二）","上午11:51","	為了符合新課綱實施需求並優化教學環境，臺北市政府致力改善高中專科教室，近4年來我們投入1億6,450萬元！未來，更將陸續擴增專科教室的教學環境升級3.0計畫申請科目，為國家未來的主人翁打造更好的學習環境(clapping hands)","2023/09/26 12:01"
"2019/11/12（二）","
下午08:1","哲	今晚的民眾之聲，我們繼續在高雄開講！
今晚八點，我們邀請到代表民眾黨參選高雄市第一選區（旗山、美濃、內門）的羅鼎城一起跟我們聊天。
過去曾經是高雄市議員，也擔任過法扶律師，怎麼看民進黨在高雄市20年的治理績效？想知道更多，就鎖定今天晚上的「民眾之聲」！
民眾之聲，開箱候選人心聲！
八點直播，連結在這裡👇
https://youtu.be/0LNlseNwFHc","2023/09/26 12:01"
"2019/11/14（四）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/14（四）","上午11:51","	我向來非常重視治安，自從錄影監視系統使用後，對於預防及偵查犯罪發揮很大功效，未破重大刑案大幅減少！從我5年前上任到現在，未破重大刑案只有1件，近2年的重大刑案更是全數偵破！謝謝各位辛苦的人民保母，感謝你們(thumbs up)","2023/09/26 12:01"
"2019/11/14（四）","下午07:58","	今天的民眾之聲，我們一樣在高雄陪伴南台灣的鄉親父老兄弟姐妹！
晚上八點，我們邀請到代表民眾黨參選高雄市第五選區（三民區、苓雅區8里）的「高雄學姊」李佳玲一起跟我們聊天。
作為土生土長的高雄人，佳玲怎麼看藍綠在高雄長達50年的執政成果？第三勢力要如何在長期綠色執政的高雄紮根？不分區名單公佈，藍綠兩黨的名單能夠讓社會大眾滿意嗎？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲！
八點直播，連結在這裡 👉  https://youtu.be/CbUvGEOObuo","2023/09/26 12:01"
"2019/11/15（五）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/15（五）","上午11:51","	我常說，教育是窮人翻身最後一個機會，所以推動智慧教育的第一步就是要實現網路人權！台北市3年斥資16億打造2425間智慧未來教室，用來升級校園網路、教室跟學習平台，未來，我希望無論是誰，在學習路上都將沒有障礙，也讓教學變得更豐富、更有效率(thumbs up)","2023/09/26 12:01"
"2019/11/17（日）","上午08:54","	[照片]","2023/09/26 12:01"
"2019/11/17（日）","上午08:54","	拜託！拜託！
謝謝大家","2023/09/26 12:01"
"2019/11/18（一）","上午10:15","	[照片]","2023/09/26 12:01"
"2019/11/18（一）","上午10:15","	今天阿北要出什麼任務呢？","2023/09/26 12:01"
"2019/11/18（一）","上午10:52","	[照片]","2023/09/26 12:01"
"2019/11/18（一）","上午10:52","	懇請支持台灣民眾黨","2023/09/26 12:01"
"2019/11/19（二）","上午11:51","	[照片]","2023/09/26 12:01"
"2019/11/19（二）","上午11:51","	臺北市公有大龍市場已經開始全館試營運了！新市場通道變得寬敞，環境衛生又舒適，但老味道不變，歡迎大家有空去晃晃。12月13日將正式開幕！","2023/09/26 12:01"
"2019/11/19（二）","下午07:55","	本週民眾之聲，我們前進台中啦！
晚上八點，我們邀請到代表民眾黨參選台中市第三選區(后里、神岡、大雅、潭子)的「百八」張睿倉一起跟我們聊聊天。
當過兩屆里長的張睿倉，沒有家世背景與龐大資源，只憑著一股熱忱努力服務在地。在青年參政的過程中，張睿倉有什麼樣的體悟？高得不像話的選舉門檻，到底又對台灣政治文化帶來什麼樣的影響？
想知道更多，就鎖定今天晚上的「民眾之聲」！民眾之聲，開箱候選人心聲！
八點直播，連結在這裡 👉  https://youtu.be/wsyfnIY8r4w","2023/09/26 12:01"
